timestamp, gpu_0_utilization.gpu [% or MiB], gpu_0_utilization.memory [% or MiB], gpu_0_memory.total [% or MiB], gpu_0_memory.free [% or MiB], gpu_0_memory.used [% or MiB], gpu_1_utilization.gpu [% or MiB], gpu_1_utilization.memory [% or MiB], gpu_1_memory.total [% or MiB], gpu_1_memory.free [% or MiB], gpu_1_memory.used [% or MiB]
2025/03/16 22:40:35.299, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:36.348, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:37.571, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:38.616, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:39.824, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:40.869, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:41.913, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:43.131, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:44.176, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:45.388, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:46.433, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:47.485, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:48.713, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:49.757, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:50.956, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:52.002, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:53.048, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:54.260, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:55.303, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:56.510, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:57.555, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:58.688, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:59.945, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:00.987, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:02.227, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:03.270, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:04.430, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:05.509, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:06.555, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:07.745, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:08.792, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:09.835, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:11.047, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:12.091, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:13.286, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:14.336, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:15.382, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:16.594, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:17.635, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:18.853, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:19.898, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:20.942, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:22.169, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:23.212, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:24.428, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:25.476, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:26.522, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:27.737, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:28.779, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:29.971, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:31.014, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:32.072, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:33.276, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:34.326, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:35.501, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:36.546, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:37.590, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:38.794, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:39.837, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:41.045, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:42.088, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:43.133, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:44.332, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:45.377, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:46.595, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:47.637, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:48.683, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:49.907, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:50.948, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:52.148, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:53.197, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:54.256, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:55.470, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:56.514, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:57.624, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:58.670, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:41:59.757, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:01.024, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:02.071, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:03.361, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:04.407, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:05.464, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:06.690, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:07.732, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:08.930, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:09.974, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:11.016, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:12.256, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:13.301, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:14.506, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:15.550, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:16.598, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:17.809, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:18.854, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:20.058, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:21.103, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:22.147, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:23.363, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:24.410, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:25.613, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:26.656, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:27.750, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:28.916, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:29.957, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:31.159, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:32.205, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:33.262, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:34.474, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:35.516, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:36.717, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:37.766, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:38.811, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:40.020, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:41.064, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:42.256, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:43.301, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:44.347, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:45.564, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:46.609, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:47.807, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:48.854, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:49.896, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:51.126, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:52.170, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:53.367, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:54.413, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:55.457, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:56.671, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:57.716, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:58.917, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:42:59.960, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:01.008, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:02.261, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:03.302, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:04.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:05.530, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:06.582, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:07.768, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:08.811, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:10.016, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:11.072, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:12.118, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:13.322, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:14.366, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:15.585, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:16.627, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:17.826, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:19.263, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:20.304, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:21.508, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:22.553, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:23.698, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:25.119, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:26.163, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:27.616, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:28.746, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:29.786, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:30.985, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:32.049, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:33.095, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:34.317, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:35.361, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:36.561, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:37.608, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:38.651, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:39.868, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:40.913, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:42.114, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:43.157, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:44.201, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:45.427, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:46.472, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:47.664, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:48.713, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:49.756, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:50.980, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:52.026, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:53.419, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:54.667, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:55.710, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:56.905, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:57.951, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:43:59.060, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:00.232, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:01.278, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:02.481, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:03.528, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:04.596, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:05.789, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:06.839, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:08.038, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:09.082, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:10.127, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:11.347, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:12.391, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:13.595, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:14.644, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:15.687, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:16.895, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:17.936, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:19.133, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:20.179, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:21.219, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:22.440, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:23.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:24.674, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:25.718, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:26.762, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:28.119, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:29.164, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:30.360, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:31.405, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:32.448, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:33.649, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:34.692, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:35.893, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:36.938, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:37.980, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:39.176, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:40.221, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:41.417, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:42.461, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:43.509, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:44.710, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:45.753, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:46.950, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:47.997, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:49.041, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:50.243, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:51.292, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:52.472, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:53.517, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:54.563, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:55.754, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:56.798, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:57.990, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:44:59.036, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:00.298, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:01.342, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:02.392, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:03.664, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:04.908, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:45:05.963, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
----------
